epoch,global_step,learning_rate,generator_learning_rate,L_total,L_K,L_generator,L_multi,L_rec,L_forecast,L_var,L_stability,L_physics,L_mass,L_operator,val_rollout,val_reconstruction,val_mass,val_operator,epoch_time,samples_per_sec,peak_gpu_memory
31,3689,0.001,0.005,0.0001469040393463469,1.7794311740542392e-07,5.938521981801069e-05,1.5010850442406813e-05,9.755993919522056e-06,1.8874532837625814e-05,0.0,5.812200754763296e-07,0.0,4.0963720375693524e-07,3.170433880164618e-07,2.157691920036173e-05,7.90011720147006e-06,1.0850900663074623e-06,2.8015351339100953e-07,24.788030983065255,152.49295123854046,2906962432
32,3808,0.001,0.005,0.0002159790240940219,1.9185866487530214e-07,6.131450303771075e-05,1.6140880896793014e-05,2.57648127781404e-05,3.5307448891375865e-05,0.0,4.6377377189956963e-07,0.0,1.0269653432955739e-06,7.276548672654258e-07,8.961349418054201e-05,0.00018008385322034536,7.11298109167945e-06,4.212977330011892e-06,24.236173518002033,155.96521444246588,2906962432
33,3927,0.001,0.005,0.003621851998287692,3.4899985293623346e-07,0.00015097681547529876,2.797168137726778e-05,0.0008425992625123678,0.0008646472982406893,0.0,8.969714132719508e-07,0.0,5.171593201623336e-05,2.142408527813839e-05,0.001160186722076365,0.0010480874439790136,0.0006916582559434963,2.6442405855743258e-05,24.576921685948037,153.8028256061552,2906962432
34,4046,0.001,0.005,0.001740416583682721,2.5577368283828795e-07,0.00010483550689218285,2.0999112366649405e-05,0.0003894804620964957,0.00040712557283720426,0.0,1.1501310678782412e-06,0.0,8.707356503934712e-05,9.892207335435651e-06,1.991044269483869e-05,5.236418087623038e-05,1.636676406119044e-06,1.2666597913699834e-06,24.171850226004608,156.38025077341382,2906962432
35,4165,0.001,0.005,0.0001639470902441572,1.8268509883775416e-07,5.990781797211317e-05,1.5438460402023455e-05,1.3628610003536023e-05,2.2834932309388743e-05,0.0,5.258166992770043e-07,0.0,6.463276131928078e-07,4.151566807504375e-07,1.2216821891169751e-05,3.0600479311986075e-05,4.2223048991120646e-07,7.57711346804648e-07,29.231589009985328,129.31216290393164,2906962432
36,4284,0.001,0.005,0.00016048294492065907,1.9289068697999605e-07,6.015150809029817e-05,1.6274253653978962e-05,1.2099089527659109e-05,2.167649117499995e-05,0.0,3.8877461840923595e-07,0.0,7.839558846294422e-07,3.772734075143475e-07,1.965633029093234e-05,2.3114801617685726e-05,3.985036623059083e-07,6.206536346282866e-07,26.534178694942966,142.45777280155326,2906962432
37,4403,0.001,0.005,0.0003226107461304064,2.08662060945292e-07,6.47469466597103e-05,1.751903773332569e-05,5.0547500095538374e-05,6.0745974954602025e-05,0.0,3.0112343121906087e-07,0.0,3.508702999920749e-06,1.3559165359938993e-06,4.9467546852524505e-05,0.00010037941059895925,4.806846308860085e-06,2.3598539590758654e-06,25.111096779000945,150.53105936659085,2906962432
38,4522,0.001,0.005,0.003071791758155943,3.2852191116901285e-07,0.00013800639133757504,2.675828076481743e-05,0.0007087999999899819,0.000731123311176561,0.0,9.364566032054646e-07,0.0,7.565758404691329e-05,1.795691379917482e-05,5.028678961458527e-05,1.679999838545752e-05,9.329844646171773e-06,5.662382014699168e-07,24.76180216507055,152.65447865229038,2906962432
39,4641,0.001,0.005,0.00021406545155317025,2.0168083936022455e-07,6.229576046323581e-05,1.6990110411368147e-05,2.4353176702009347e-05,3.441345380793483e-05,0.0,5.452998730034446e-07,0.0,2.775657691696353e-06,6.924430472377772e-07,5.137920977306619e-05,0.0001169491299411415,4.267254443913684e-06,2.7606333712052826e-06,24.71211908396799,152.96138656325422,2906962432
40,4760,0.0005,0.0025,0.0016457868801557987,2.5956760497840594e-07,9.130410567941095e-05,2.1341606917164028e-05,0.000369440555595916,0.0003862942569111794,0.0,7.037656492951279e-07,0.0,3.6354690259050734e-05,9.352831224166842e-06,0.0007185996848247236,0.0005692522296504606,0.00018538824556994118,1.4932797438675714e-05,26.534322335966863,142.45700161998366,2906962432
