epoch,global_step,learning_rate,L_total,L_K,L_multi,L_rec,L_var,L_physics,L_mass,L_operator,val_rollout,val_reconstruction,val_mass,val_operator,epoch_time,samples_per_sec,peak_gpu_memory
107,12733,0.00025,1.5093701964332944,1.3095797420305042e-05,0.00029294147087192095,0.7543856097907616,0.0,0.0,0.1253499550478799,12.319082128938543,1.3311494475319272,1.3428394164357866,0.11613519520809253,22.130913153148832,26.386752680991776,143.25370179874383,2888410624
108,12852,0.00025,1.5172139795999677,1.2407799179541937e-05,0.0002721023057198162,0.7583286823419036,0.0,0.0,0.11716884410491696,12.38854554494222,1.3489712397257487,1.3571806879270645,0.1388390092933107,22.01773524511428,26.003793810959905,145.36340456625337,2888410624
109,12971,0.00025,1.5045696353155469,1.2874522235025233e-05,0.00030346087706102816,0.7519749237116051,0.0,0.0,0.11532603983210508,12.300062964706825,1.3563925493331181,1.3673317023686,0.11596832868776151,22.542584037780763,27.010176827025134,139.94725114934852,2888410624
110,13090,0.00025,1.5001163888860631,1.3061215495375028e-05,0.00030307833098550205,0.7497485854638317,0.0,0.0,0.120737201306555,12.266040664753586,1.328063686688741,1.3377906958262125,0.09169247170821541,22.05537260146368,26.171363830042537,144.43267169977884,2888410624
111,13209,0.00025,1.4869028421936843,1.3362664940744508e-05,0.00028464214253564555,0.7431600981288486,0.0,0.0,0.1011310015169401,12.147938567873032,1.3436277344113305,1.3549273292223611,0.09232714545159112,22.37792359306699,25.97940840094816,145.49984902127497,2888410624
112,13328,0.00025,1.498674708951718,1.4058956690455993e-05,0.00030704823054038185,0.7490232742021954,0.0,0.0,0.11875239437219327,12.243453577838878,1.2833736896514893,1.292066318648202,0.10572698037361815,21.15913101377941,26.1436355849728,144.58585867731117,2888410624
113,13447,0.00025,1.491915746971413,1.3465700140316841e-05,0.00030747104361320715,0.7456436705337,0.0,0.0,0.1088100497960729,12.172288045933637,1.3516792649314517,1.363934638386681,0.10848519241526014,22.602797926039923,26.223570629023015,144.14513009973072,2888410624
114,13566,0.00025,1.4902594610496804,1.3625516529101386e-05,0.00031076308029393354,0.7448121533822761,0.0,0.0,0.11871737658228508,12.175389045634597,1.2873084011532012,1.2979463077726818,0.13803812268944013,21.391299901689802,26.527613467012998,142.4930291863766,2888410624
115,13685,0.00025,1.4859067310101142,1.4280625004580038e-05,0.00031836247659859955,0.742627862584654,0.0,0.0,0.1267689231684599,12.136530359459933,1.2909429118746802,1.299733328819275,0.1035261167612459,21.390539132981072,26.470679141988512,142.79950959037018,2888410624
116,13804,0.00025,1.4824668309045217,1.4675364433522133e-05,0.00031668309648348776,0.7409093927454066,0.0,0.0,0.11903230061449072,12.117549484495132,1.322459746542431,1.3295737363043285,0.09339590649608345,21.773914527893066,26.07155887898989,144.98557671770686,2888410624
117,13923,0.00025,1.4810948024981867,1.4712498176820753e-05,0.0003306483009721709,0.7402093966171224,0.0,0.0,0.12095309443101682,12.087371529473199,1.3427162857282728,1.3534836332003275,0.09809299209820373,22.404796028137206,25.800886023032945,146.50659658065703,2888410624
118,14042,0.00025,1.4848572548104342,1.5265854167963394e-05,0.00033375744085152825,0.7420872365356123,0.0,0.0,0.12579218453515775,12.126163640097966,1.3782425199236188,1.3889391462008158,0.11483486085420563,22.739795630318778,26.40815042203758,143.13762757294782,2888410624
119,14161,0.00025,1.4798729306175595,1.5107390339758552e-05,0.0003441279014897725,0.7395847833976543,0.0,0.0,0.12035407420819398,12.088912990105847,1.3776959129742214,1.389569950671423,0.09000842820498206,22.92232136499314,26.332253572007176,143.5501898712678,2888410624
120,14280,0.000125,1.4789414727498615,1.576828837026143e-05,0.00034745136311612823,0.7391154033797128,0.0,0.0,0.11513883008685692,12.07711478642055,1.2527980560348146,1.2624532512256077,0.0710009554844527,20.66297678266253,25.36380053299945,149.0312934405098,2888410624
121,14399,0.000125,1.4588342530386789,1.5842515882882276e-05,0.0003341238363953948,0.7290750802509368,0.0,0.0,0.09690260313175343,11.904029467749217,1.2983445695468359,1.307146980648949,0.08268193898811227,21.377373431977773,25.059433070011437,150.84140129744264,2888410624
122,14518,0.000125,1.4564280893436816,1.6207160458405886e-05,0.0003369396746161064,0.7278690005736376,0.0,0.0,0.10375917068234196,11.880339676993234,1.3526062863213675,1.3616005204972768,0.08524107431682447,22.4086459841047,25.926984885998536,145.7940449543491,2888410624
123,14637,0.000125,1.4579582009996688,1.7117849978767385e-05,0.00035000331465785624,0.7286205413480284,0.0,0.0,0.10882385041978625,11.901249205372322,1.3381764485722496,1.3488201964469182,0.077504270168997,22.293504406156995,25.583031851041596,147.7541841799372,2888410624
124,14756,0.000125,1.4595815647846808,1.7076557206184598e-05,0.00036213838131285257,0.7294201056793254,0.0,0.0,0.10411906660233856,11.951167753512266,1.291218606630961,1.2974999620800927,0.08444777705839702,21.295220375061035,25.111555559036788,150.52830921259707,2888410624
125,14875,0.000125,1.452592753228687,1.7786146926237197e-05,0.00035811658414627704,0.7259293635055502,0.0,0.0,0.11047189241206204,11.886714956495497,1.31999671459198,1.3283941774141221,0.10378077585427534,21.657700075422014,25.172543804976158,150.16360798834967,2888410624
126,14994,0.000125,1.4520451215209154,1.8033617506882855e-05,0.00036091300841820025,0.7256526312500081,0.0,0.0,0.10484945666853082,11.859136017289742,1.3214728241875058,1.3309681449617659,0.088039254086713,21.797803724379765,25.52517113101203,148.08911488187658,2888410624
127,15113,0.000125,1.4508767881090678,1.78780889813973e-05,0.0003648841482274254,0.7250645693647798,0.0,0.0,0.10401808818181356,11.876613871256511,1.3151048495655968,1.3240094690095812,0.09465542232529038,21.614884730747768,25.666090935992543,147.276030830981,2888410624
128,15232,0.000125,1.4473440208132304,1.8701556694746835e-05,0.0003653793157171951,0.7232972815553979,0.0,0.0,0.10346344763797427,11.82410401944761,1.3178960050855364,1.3271304681187583,0.0963890905004172,21.88529217129662,25.304349459998775,149.3814336533504,2888410624
129,15351,0.000125,1.4445983887980225,1.9483854890813023e-05,0.0003767242439112148,0.7219127262080157,0.0,0.0,0.10737755867066207,11.814383955859633,1.3599870256015232,1.3695454114959353,0.10019977261267957,22.83305862063453,25.275497509050183,149.5519523857652,2888410624
130,15470,0.000125,1.4512281676448842,1.9715699219704167e-05,0.0004068877929870887,0.7251973372287851,0.0,0.0,0.10895440572153324,11.855188173970218,1.313211250872839,1.3219253148351398,0.10054670453426384,21.578396243140812,25.492564210959245,148.2785320738735,2888410624
131,15589,0.000125,1.4424184911465519,2.0107942413877933e-05,0.0003829529032507842,0.7208162407395701,0.0,0.0,0.10604289630575786,11.806748055150269,1.3100293176514761,1.3193372874032883,0.09487745544562737,21.753326134454635,25.331597356998827,149.22075172474783,2888410624
132,15708,0.000125,1.4418270222093694,2.055469863104422e-05,0.00039321419446625643,0.7205100177457093,0.0,0.0,0.1069517883358809,11.800200530965492,1.3070509547278994,1.3136027512096224,0.08649867444875695,21.606360035850887,33.90934512997046,111.47369509826015,2888410624
133,15827,0.000125,1.4456344753346115,2.102529098592833e-05,0.00039907140201807673,0.7224076518306026,0.0,0.0,0.10197079960237104,11.818857168772864,1.3357278772762844,1.345851289090656,0.09092182701542265,22.26494627453032,39.21206888102461,96.39889217447558,2888410624
134,15946,0.000125,1.4413910639979852,2.125863760180658e-05,0.0003972127968962822,0.7202876897085281,0.0,0.0,0.10448598695731667,11.778805147403132,1.3608189480645316,1.3691237364496505,0.09920667995299612,22.395281818934848,38.004591360047925,99.4616667283443,2888410624
135,16065,0.000125,1.437257148979833,2.1310023449014233e-05,0.0004023727768706897,0.7182155459646195,0.0,0.0,0.10046786435697444,11.786671384175618,1.3703221213249934,1.3805540465173267,0.10469098229493413,22.84329168228876,37.50312578299781,100.79159859559434,2888410624
136,16184,0.000125,1.4441037889510866,2.1934876613110728e-05,0.0004155886658866491,0.7216253410571467,0.0,0.0,0.11041665787576999,11.799002773547299,1.354332016763233,1.3620543570745558,0.0932639398035549,22.27951134272984,35.58684340398759,106.2190303615533,2888410624
137,16303,0.000125,1.4376941561068177,2.2243723892234144e-05,0.0004144317929992679,0.7184215232808754,0.0,0.0,0.10615725572462435,11.762871908763099,1.300978128115336,1.305804629552932,0.08842627750266166,21.395026997157505,36.58337940002093,103.32561020860301,2888410624
138,16422,0.000125,1.4375508941670574,2.217524403436097e-05,0.00041941477148424065,0.7183449453147001,0.0,0.0,0.10605956781162787,11.772098190065414,1.340906176112947,1.349627008892241,0.09521901309490204,22.13597684587751,40.378119247965515,93.61505861099408,2888410624
139,16541,0.000125,1.4326273592691572,2.271355002622364e-05,0.0004204986327778666,0.715881824114966,0.0,0.0,0.11065813181182695,11.72572642129565,1.3427976801281885,1.3506681192488896,0.0954930050387269,22.31624618711926,38.72161458100891,97.61989630086109,2888410624
140,16660,0.000125,1.4335918535000434,2.3529530399991446e-05,0.000426562130389607,0.716357599490534,0.0,0.0,0.10786015504094028,11.744702222107579,1.3305840679577419,1.3377663090115501,0.10757278814202263,21.924663525535948,40.288490766019095,93.82332095666888,2888410624
141,16779,0.000125,1.4272213547318071,2.368804394675877e-05,0.00042718075863800196,0.7131716527636089,0.0,0.0,0.10141003638821304,11.689078158424014,1.3574720780054728,1.3647187726838248,0.10955846912804104,22.41100194113595,45.52792452397989,83.0259678982082,2888410624
142,16898,0.000125,1.42665799584969,2.4152926687353225e-05,0.0004309985370291446,0.7128859220989167,0.0,0.0,0.1084649560628114,11.684096561411701,1.366998485156468,1.375819382781074,0.12769888240311827,23.05090411049979,40.53929446398979,93.24286596447048,2888410624
143,17017,0.000125,1.4301615528328708,2.459456946545052e-05,0.00044957686230422014,0.7146188994564077,0.0,0.0,0.10957710718509381,11.718994533195698,1.3799566791171118,1.3897410353024802,0.09344647689057248,23.014605240594772,49.84421797702089,75.83627857784127,2888410624
144,17136,0.000125,1.4288335618518648,2.504981810623711e-05,0.00043939340794360435,0.7139648617260039,0.0,0.0,0.10561391172496967,11.712576798534897,1.371778070359003,1.3799888979820978,0.10488740273174785,22.645642026265463,228.1839302359731,16.565583720514272,2888410624
145,17255,0.000125,1.4243242059435164,2.6153632947527088e-05,0.0004518595981170182,0.7116971637206103,0.0,0.0,0.10935481405132032,11.683541560299181,1.3322866224107288,1.341009483450935,0.123755568194957,22.13889873141334,166.73274548799964,22.67101155766706,2888410624
146,17374,0.000125,1.4276063531794876,2.610684850734533e-05,0.0004545685451443273,0.7133355539311808,0.0,0.0,0.10893734881171474,11.713305864889154,1.3574218205043247,1.3644098622458323,0.1060176894068718,22.384880229404995,35.36306623701239,106.89118343600255,2888410624
147,17493,0.000125,1.4256159421628114,2.729412540801118e-05,0.00046911100085785304,0.7123252116813862,0.0,0.0,0.11454511366035572,11.710967681521462,1.399955259618305,1.4122884614127023,0.14526969048948515,23.618222463698615,39.79236982302973,94.99308578028783,2888410624
148,17612,0.000125,1.4207339063523308,2.7056857315646656e-05,0.0004803550314458787,0.7098730702248831,0.0,0.0,0.10500197706241456,11.650528160983292,1.420978840192159,1.4292136572656178,0.1012132411201795,23.720030248732794,37.807244906027336,99.98083725475013,2888410624
149,17731,0.000125,1.4189059246154059,2.7399472056126725e-05,0.0004663701581882027,0.7089728935055001,0.0,0.0,0.09990839399594478,11.635980815988368,1.3980769696689788,1.407900017216092,0.10201328127157121,23.302437273661294,39.11471468699165,96.63882327274426,2888410624
150,17850,0.000125,1.4217738685784516,2.843959190175627e-05,0.0004892645602695959,0.7103834507011232,0.0,0.0,0.11430348813849152,11.681808550395663,1.4379543031964983,1.4471038562910898,0.11514932818356015,24.004470125834146,28.06803206197219,134.67278331640895,2888410624
