optimizer_update_step,tau,parameter_distance,latent_distance,online_min_std,target_min_std
6545,0.9989332138054684,0.03713389113545418,0.017387449741363525,0.10546141117811203,0.10548077523708344
6664,0.998986553115195,0.038831062614917755,0.018994154408574104,0.10553283244371414,0.10547735542058945
6783,0.9990398924249215,0.04108155891299248,0.020334141328930855,0.10569338500499725,0.10548444837331772
6902,0.9990932317346481,0.04382437467575073,0.020492464303970337,0.1056474894285202,0.10549696534872055
7021,0.9991465710443748,0.04701719433069229,0.020038697868585587,0.10552477836608887,0.10550703853368759
7140,0.9991999103541013,0.051496513187885284,0.01419595256447792,0.10502444952726364,0.10549434274435043
7259,0.9992532496638279,0.055602241307497025,0.013126833364367485,0.10538649559020996,0.10545185953378677
7378,0.9993065889735545,0.06182233244180679,0.014074379578232765,0.1042507067322731,0.10537506639957428
7497,0.999359928283281,0.06586146354675293,0.012795350514352322,0.1039530336856842,0.10524402558803558
7616,0.9994132675930076,0.07049872726202011,0.014043036848306656,0.10376964509487152,0.10512582212686539
7735,0.9994666069027341,0.07605467736721039,0.010420472361147404,0.10389146208763123,0.10502055287361145
7854,0.9995199462124608,0.08236820995807648,0.015535742975771427,0.10310982912778854,0.10491658747196198
7973,0.9995732855221874,0.09276959300041199,0.06379101425409317,0.09769267588853836,0.10479848831892014
8092,0.9996266248319139,0.19163420796394348,0.023259393870830536,0.10629259049892426,0.10475126653909683
8211,0.9996799641416405,0.1846686154603958,0.019317837432026863,0.10620882362127304,0.10472709685564041
8330,0.9997333034513671,0.1791541576385498,0.016509125009179115,0.10611794143915176,0.10471346974372864
8449,0.9997866427610936,0.17502765357494354,0.013711174950003624,0.10602117329835892,0.1047065332531929
8568,0.9998399820708203,0.17215734720230103,0.011610711924731731,0.10596629977226257,0.10470351576805115
8687,0.9998933213805469,0.170576810836792,0.009764154441654682,0.10590052604675293,0.10470187664031982
8806,0.9999466606902734,0.17017556726932526,0.007610592991113663,0.10572519898414612,0.10470105707645416
8925,1.0,0.17090041935443878,0.008027357049286366,0.10561089217662811,0.10470069944858551
